season_year,seasonid,leagueid,league_name,team_name,team_params
2020,27,236,12U Major 08,New Jersey Devils Youth American,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2679
2020,27,236,12U Major 08,New York Saints American,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2682
2020,27,236,12U Major 08,North Jersey Avalanche National,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2690
2020,27,236,12U Major 08,Philadelphia Flyers Elite National,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2691
2020,27,236,12U Major 08,Philadelphia Junior Flyers American,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2680
2020,27,236,12U Major 08,Philadelphia Little Flyers American,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2681
2020,27,236,12U Major 08,Team Maryland American,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2683
2020,27,236,12U Major 08,Valley Forge Minutemen National,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2692
2020,27,236,12U Major 08,Washington Little Capitals American,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2684
2020,27,236,12U Major 08,WB/Scranton Jr. Knights American,?seasonid=27&leaguetypeid=2&leagueid=236&teamid=2685
2020,27,235,12U Minor 09,CT Jr. Whalers National,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2669
2020,27,235,12U Minor 09,Long Island Gulls National,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2670
2020,27,235,12U Minor 09,Long Island Royals National,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2671
2020,27,235,12U Minor 09,Mercer Chiefs American,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2663
2020,27,235,12U Minor 09,New Jersey Colonials American,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2664
2020,27,235,12U Minor 09,New Jersey Devils Youth American,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2665
2020,27,235,12U Minor 09,New Jersey Jr. Titans American,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2662
2020,27,235,12U Minor 09,North Jersey Avalanche National,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2672
2020,27,235,12U Minor 09,Philadelphia Junior Flyers National,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2673
2020,27,235,12U Minor 09,Philadelphia Little Flyers American,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2666
2020,27,235,12U Minor 09,Team Maryland American,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2667
2020,27,235,12U Minor 09,Valley Forge Minutemen American,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2668
2020,27,235,12U Minor 09,Washington Little Capitals National,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2674
2020,27,235,12U Minor 09,WB/Scranton Jr. Knights National,?seasonid=27&leaguetypeid=2&leagueid=235&teamid=2675
2020,27,238,14U Major 06,CT Chiefs American,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2708
2020,27,238,14U Major 06,CT Jr. Whalers National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2712
2020,27,238,14U Major 06,Elite Hockey American,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2709
2020,27,238,14U Major 06,Long Island Gulls National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2713
2020,27,238,14U Major 06,Long Island Royals National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2714
2020,27,238,14U Major 06,Mercer Chiefs National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2715
2020,27,238,14U Major 06,New Jersey Colonials National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2716
2020,27,238,14U Major 06,New Jersey Devils Youth National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2718
2020,27,238,14U Major 06,New Jersey Jr. Titans American,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2710
2020,27,238,14U Major 06,New York Saints National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2721
2020,27,238,14U Major 06,North Jersey Avalanche National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2717
2020,27,238,14U Major 06,Philadelphia Flyers Elite National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2719
2020,27,238,14U Major 06,Philadelphia Junior Flyers National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2720
2020,27,238,14U Major 06,Team Maryland National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2722
2020,27,238,14U Major 06,Valley Forge Minutemen National,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2723
2020,27,238,14U Major 06,Washington Little Capitals American,?seasonid=27&leaguetypeid=2&leagueid=238&teamid=2711
2020,27,237,14U Minor 07,CT Chiefs American,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2693
2020,27,237,14U Minor 07,CT Jr. Whalers National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2699
2020,27,237,14U Minor 07,Elite Hockey American,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2694
2020,27,237,14U Minor 07,Long Island Gulls National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2700
2020,27,237,14U Minor 07,Long Island Royals American,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2696
2020,27,237,14U Minor 07,Mercer Chiefs National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2701
2020,27,237,14U Minor 07,New Jersey Colonials American,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2697
2020,27,237,14U Minor 07,New Jersey Devils Youth National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2702
2020,27,237,14U Minor 07,New Jersey Jr. Titans American,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2695
2020,27,237,14U Minor 07,New York Saints American,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2698
2020,27,237,14U Minor 07,North Jersey Avalanche National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2703
2020,27,237,14U Minor 07,Philadelphia Flyers Elite National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2704
2020,27,237,14U Minor 07,Philadelphia Junior Flyers National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2705
2020,27,237,14U Minor 07,Team Maryland National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2706
2020,27,237,14U Minor 07,Valley Forge Minutemen National,?seasonid=27&leaguetypeid=2&leagueid=237&teamid=2707
2020,27,239,15 Pure 05,Elite Hockey National-Premier,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2730
2020,27,239,15 Pure 05,Long Island Gulls National-Elite,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2725
2020,27,239,15 Pure 05,Long Island Royals National-Premier,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2731
2020,27,239,15 Pure 05,Mercer Chiefs National-Elite,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2778
2020,27,239,15 Pure 05,New Jersey Colonials National-Elite,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2726
2020,27,239,15 Pure 05,New Jersey Devils Youth National-Premier,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2732
2020,27,239,15 Pure 05,New Jersey Jr. Titans National-Elite,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2724
2020,27,239,15 Pure 05,New York Saints National-Elite,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2729
2020,27,239,15 Pure 05,North Jersey Avalanche National-Premier,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2733
2020,27,239,15 Pure 05,Philadelphia Flyers Elite National-Elite,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2727
2020,27,239,15 Pure 05,Philadelphia Junior Flyers National-Premier,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2734
2020,27,239,15 Pure 05,Philadelphia Little Flyers National-Elite,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2728
2020,27,239,15 Pure 05,Team Maryland National-Premier,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2735
2020,27,239,15 Pure 05,Valley Forge Minutemen National-Premier,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2736
2020,27,239,15 Pure 05,Washington Little Capitals National-Premier,?seasonid=27&leaguetypeid=2&leagueid=239&teamid=2737
2020,27,240,16U 04/05,CT Chiefs American,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2739
2020,27,240,16U 04/05,CT Chiefs National-Elite,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2747
2020,27,240,16U 04/05,Elite Hockey National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2751
2020,27,240,16U 04/05,Long Island Gulls National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2753
2020,27,240,16U 04/05,Long Island Royals American,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2741
2020,27,240,16U 04/05,Mercer Chiefs American,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2742
2020,27,240,16U 04/05,Mercer Chiefs National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2754
2020,27,240,16U 04/05,New Jersey Devils Youth American,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2743
2020,27,240,16U 04/05,New Jersey Jr. Titans American,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2740
2020,27,240,16U 04/05,New Jersey Jr. Titans National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2752
2020,27,240,16U 04/05,New York Saints American,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2746
2020,27,240,16U 04/05,New York Saints National-Elite,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2749
2020,27,240,16U 04/05,North Jersey Avalanche American,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2744
2020,27,240,16U 04/05,North Jersey Avalanche National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2755
2020,27,240,16U 04/05,Philadelphia Flyers Elite National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2756
2020,27,240,16U 04/05,Philadelphia Junior Flyers National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2757
2020,27,240,16U 04/05,Philadelphia Little Flyers American,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2745
2020,27,240,16U 04/05,Philadelphia Little Flyers National-Elite,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2748
2020,27,240,16U 04/05,Team Maryland National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2758
2020,27,240,16U 04/05,Valley Forge Minutemen National-Premier,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2759
2020,27,240,16U 04/05,Washington Little Capitals National-Elite,?seasonid=27&leaguetypeid=2&leagueid=240&teamid=2750
2020,27,241,18U 02/03,CT Chiefs National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2769
2020,27,241,18U 02/03,Elite Hockey National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2770
2020,27,241,18U 02/03,Long Island Royals National-Elite,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2762
2020,27,241,18U 02/03,Mercer Chiefs National-Elite,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2763
2020,27,241,18U 02/03,Mercer Chiefs National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2772
2020,27,241,18U 02/03,New Jersey Colonials National-Elite,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2764
2020,27,241,18U 02/03,New Jersey Devils Youth National-Elite,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2765
2020,27,241,18U 02/03,New Jersey Jr. Titans National-Elite,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2761
2020,27,241,18U 02/03,New Jersey Jr. Titans National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2771
2020,27,241,18U 02/03,New York Saints National-Elite,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2768
2020,27,241,18U 02/03,North Jersey Avalanche National-Elite,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2766
2020,27,241,18U 02/03,North Jersey Avalanche National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2773
2020,27,241,18U 02/03,Philadelphia Flyers Elite National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2774
2020,27,241,18U 02/03,Philadelphia Junior Flyers National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2775
2020,27,241,18U 02/03,Philadelphia Little Flyers National-Elite,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2767
2020,27,241,18U 02/03,Philadelphia Little Flyers National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2776
2020,27,241,18U 02/03,Team Maryland National-Premier,?seasonid=27&leaguetypeid=2&leagueid=241&teamid=2777
