season_year,seasonid,leagueid,league_name,team_name,team_params
2011,17,128,Pee Wee Major,Team Maryland,?seasonid=17&leaguetypeid=2&leagueid=128&teamid=1356
2011,17,128,Pee Wee Major,Valley Forge Minutemen,?seasonid=17&leaguetypeid=2&leagueid=128&teamid=1357
2011,17,128,Pee Wee Major,Washington Little Capitals,?seasonid=17&leaguetypeid=2&leagueid=128&teamid=1358
2011,17,129,Pee Wee Minor,CT Wolfpack,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1359
2011,17,129,Pee Wee Minor,Long Island Gulls,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1360
2011,17,129,Pee Wee Minor,Long Island Royals,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1361
2011,17,129,Pee Wee Minor,Mercer Chiefs,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1363
2011,17,129,Pee Wee Minor,Mid Fairfield Youth Hockey,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1362
2011,17,129,Pee Wee Minor,New Jersey Colonials,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1364
2011,17,129,Pee Wee Minor,New Jersey Devils Youth,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1365
2011,17,129,Pee Wee Minor,New Jersey Rockets,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1366
2011,17,129,Pee Wee Minor,New York Saints,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1370
2011,17,129,Pee Wee Minor,North Jersey Avalanche,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1367
2011,17,129,Pee Wee Minor,Philadelphia Junior Flyers,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1368
2011,17,129,Pee Wee Minor,Philadelphia Little Flyers,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1369
2011,17,129,Pee Wee Minor,Suffolk P.A.L. Hockey,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1446
2011,17,129,Pee Wee Minor,Team Comcast,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1409
2011,17,129,Pee Wee Minor,Team Maryland,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1410
2011,17,129,Pee Wee Minor,Valley Forge Minutemen,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1411
2011,17,129,Pee Wee Minor,Washington Little Capitals,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1412
2011,17,129,Pee Wee Minor,WB/Scranton Jr. Knights,?seasonid=17&leaguetypeid=2&leagueid=129&teamid=1413
2011,17,130,Squirt Major,CT Wolfpack,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1398
2011,17,130,Squirt Major,Long Island Gulls,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1399
2011,17,130,Squirt Major,Long Island Royals,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1400
2011,17,130,Squirt Major,Mercer Chiefs,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1402
2011,17,130,Squirt Major,Mid Fairfield Youth Hockey,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1401
2011,17,130,Squirt Major,New Jersey Colonials,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1403
2011,17,130,Squirt Major,New Jersey Devils Youth,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1404
2011,17,130,Squirt Major,North Jersey Avalanche,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1405
2011,17,130,Squirt Major,Philadelphia Junior Flyers,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1406
2011,17,130,Squirt Major,Philadelphia Little Flyers,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1407
2011,17,130,Squirt Major,Team Comcast,?seasonid=17&leaguetypeid=2&leagueid=130&teamid=1408
2011,17,131,Squirt Minor,Long Island Gulls,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1414
2011,17,131,Squirt Minor,Long Island Royals,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1415
2011,17,131,Squirt Minor,Mercer Chiefs,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1417
2011,17,131,Squirt Minor,Mid Fairfield Youth Hockey,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1416
2011,17,131,Squirt Minor,New Jersey Colonials,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1418
2011,17,131,Squirt Minor,New Jersey Rockets,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1419
2011,17,131,Squirt Minor,North Jersey Avalanche,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1420
2011,17,131,Squirt Minor,Philadelphia Junior Flyers,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1421
2011,17,131,Squirt Minor,Philadelphia Little Flyers,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1422
2011,17,131,Squirt Minor,Suffolk P.A.L. Hockey,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1423
2011,17,131,Squirt Minor,Team Comcast,?seasonid=17&leaguetypeid=2&leagueid=131&teamid=1424
2011,17,134,Squirt Patriot,Long Island Gulls,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1426
2011,17,134,Squirt Patriot,Long Island Royals,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1427
2011,17,134,Squirt Patriot,Mercer Chiefs,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1428
2011,17,134,Squirt Patriot,New Jersey Colonials Blue,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1437
2011,17,134,Squirt Patriot,New Jersey Colonials Red,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1438
2011,17,134,Squirt Patriot,New Jersey Devils Youth,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1429
2011,17,134,Squirt Patriot,New Jersey Rockets,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1430
2011,17,134,Squirt Patriot,New York Saints,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1432
2011,17,134,Squirt Patriot,North Jersey Avalanche Blue,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1444
2011,17,134,Squirt Patriot,North Jersey Avalanche Red,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1443
2011,17,134,Squirt Patriot,Philadelphia Junior Flyers,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1431
2011,17,134,Squirt Patriot,Suffolk P.A.L. Hockey,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1433
2011,17,134,Squirt Patriot,Team Comcast,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1434
2011,17,134,Squirt Patriot,Valley Forge Minutemen,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1435
2011,17,134,Squirt Patriot,Washington Jr. Nationals,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1425
2011,17,134,Squirt Patriot,WB/Scranton Jr. Knights,?seasonid=17&leaguetypeid=2&leagueid=134&teamid=1436
