season_year,seasonid,leagueid,league_name,team_name,team_params
2024,32,270,10U Major 14,Lehigh Valley Phantoms,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3166
2024,32,270,10U Major 14,Long Island Royals,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3167
2024,32,270,10U Major 14,New Jersey Colonials,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3168
2024,32,270,10U Major 14,New Jersey Jr. Titans,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3169
2024,32,270,10U Major 14,North Jersey Avalanche,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3170
2024,32,270,10U Major 14,Philadelphia Hockey Club,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3171
2024,32,270,10U Major 14,Philadelphia Junior Flyers,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3172
2024,32,270,10U Major 14,Philadelphia Little Flyers,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3175
2024,32,270,10U Major 14,Valley Forge Minutemen,?seasonid=32&leaguetypeid=2&leagueid=270&teamid=3176
2024,32,269,10U Minor 15,Lehigh Valley Phantoms,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3157
2024,32,269,10U Minor 15,Long Island Royals,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3158
2024,32,269,10U Minor 15,New Jersey Colonials,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3159
2024,32,269,10U Minor 15,New Jersey Jr. Titans,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3160
2024,32,269,10U Minor 15,North Jersey Avalanche,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3161
2024,32,269,10U Minor 15,Philadelphia Hockey Club,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3162
2024,32,269,10U Minor 15,Philadelphia Junior Flyers,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3163
2024,32,269,10U Minor 15,Philadelphia Little Flyers,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3164
2024,32,269,10U Minor 15,Valley Forge Minutemen,?seasonid=32&leaguetypeid=2&leagueid=269&teamid=3165
2024,32,272,12U Major 12,Long Island Royals,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3188
2024,32,272,12U Major 12,New Jersey Colonials,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3189
2024,32,272,12U Major 12,New Jersey Devils Youth,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3190
2024,32,272,12U Major 12,New Jersey Jr. Titans,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3191
2024,32,272,12U Major 12,North Jersey Avalanche,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3192
2024,32,272,12U Major 12,Philadelphia Hockey Club,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3193
2024,32,272,12U Major 12,Philadelphia Junior Flyers,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3194
2024,32,272,12U Major 12,Philadelphia Little Flyers,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3195
2024,32,272,12U Major 12,Valley Forge Minutemen,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3196
2024,32,272,12U Major 12,Washington Little Capitals,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3197
2024,32,272,12U Major 12,WB/Scranton Jr. Knights,?seasonid=32&leaguetypeid=2&leagueid=272&teamid=3198
2024,32,271,12U Minor 13,Elite Hockey,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3177
2024,32,271,12U Minor 13,Long Island Royals,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3178
2024,32,271,12U Minor 13,New Jersey Colonials,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3179
2024,32,271,12U Minor 13,New Jersey Jr. Titans,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3180
2024,32,271,12U Minor 13,North Jersey Avalanche,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3181
2024,32,271,12U Minor 13,Philadelphia Hockey Club,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3182
2024,32,271,12U Minor 13,Philadelphia Junior Flyers,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3183
2024,32,271,12U Minor 13,Philadelphia Little Flyers,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3184
2024,32,271,12U Minor 13,Valley Forge Minutemen,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3185
2024,32,271,12U Minor 13,Washington Little Capitals,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3186
2024,32,271,12U Minor 13,WB/Scranton Jr. Knights,?seasonid=32&leaguetypeid=2&leagueid=271&teamid=3187
2024,32,273,13 Pure 11,Elite Hockey,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3199
2024,32,273,13 Pure 11,Jersey Whalers,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3200
2024,32,273,13 Pure 11,Long Island Royals,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3201
2024,32,273,13 Pure 11,New Jersey Colonials,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3202
2024,32,273,13 Pure 11,New Jersey Devils Youth,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3203
2024,32,273,13 Pure 11,New Jersey Jr. Titans,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3204
2024,32,273,13 Pure 11,North Jersey Avalanche,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3205
2024,32,273,13 Pure 11,Philadelphia Hockey Club,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3206
2024,32,273,13 Pure 11,Philadelphia Junior Flyers,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3207
2024,32,273,13 Pure 11,Philadelphia Little Flyers,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3208
2024,32,273,13 Pure 11,Valley Forge Minutemen,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3209
2024,32,273,13 Pure 11,Washington Little Capitals,?seasonid=32&leaguetypeid=2&leagueid=273&teamid=3210
2024,32,274,14U Major 10,Danbury Hat Tricks Elite,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3211
2024,32,274,14U Major 10,Elite Hockey Elite,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3212
2024,32,274,14U Major 10,Long Island Royals Elite,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3213
2024,32,274,14U Major 10,New Jersey Colonials Elite,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3214
2024,32,274,14U Major 10,New Jersey Devils Youth Elite,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3215
2024,32,274,14U Major 10,New Jersey Jr. Titans Elite,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3216
2024,32,274,14U Major 10,North Jersey Avalanche Premier,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3217
2024,32,274,14U Major 10,Philadelphia Hockey Club Premier,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3218
2024,32,274,14U Major 10,Philadelphia Junior Flyers Premier,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3219
2024,32,274,14U Major 10,Philadelphia Little Flyers Premier,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3220
2024,32,274,14U Major 10,Valley Forge Minutemen Premier,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3221
2024,32,274,14U Major 10,Washington Little Capitals Premier,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3222
2024,32,274,14U Major 10,WB/Scranton Jr. Knights Premier,?seasonid=32&leaguetypeid=2&leagueid=274&teamid=3223
2024,32,275,15 Pure 09,Elite Hockey Premier,?seasonid=32&leaguetypeid=2&leagueid=275&teamid=3230
2024,32,275,15 Pure 09,Long Island Royals Elite,?seasonid=32&leaguetypeid=2&leagueid=275&teamid=3224
2024,32,275,15 Pure 09,New Jersey Colonials Elite,?seasonid=32&leaguetypeid=2&leagueid=275&teamid=3225
2024,32,275,15 Pure 09,New Jersey Devils Youth Premier,?seasonid=32&leaguetypeid=2&leagueid=275&teamid=3231
2024,32,275,15 Pure 09,New Jersey Jr. Titans Elite,?seasonid=32&leaguetypeid=2&leagueid=275&teamid=3226
2024,32,275,15 Pure 09,New York Saints Elite,?seasonid=32&leaguetypeid=2&leagueid=275&teamid=3227
2024,32,275,15 Pure 09,North Jersey Avalanche Premier,?seasonid=32&leaguetypeid=2&leagueid=275&teamid=3232
