season_year,seasonid,leagueid,league_name,team_name,team_params
2021,28,243,10U Major 11,CT Jr. Whalers,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2788
2021,28,243,10U Major 11,Elite Hockey,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2789
2021,28,243,10U Major 11,Lehigh Valley Phantoms,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2792
2021,28,243,10U Major 11,Long Island Royals,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2791
2021,28,243,10U Major 11,Mercer Chiefs,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2793
2021,28,243,10U Major 11,New Jersey Colonials,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2794
2021,28,243,10U Major 11,New Jersey Jr. Titans,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2790
2021,28,243,10U Major 11,New York Saints,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2800
2021,28,243,10U Major 11,North Jersey Avalanche,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2795
2021,28,243,10U Major 11,Palmyra Black Knights,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2796
2021,28,243,10U Major 11,Philadelphia Flyers Elite,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2797
2021,28,243,10U Major 11,Philadelphia Junior Flyers,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2798
2021,28,243,10U Major 11,Philadelphia Little Flyers,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2799
2021,28,243,10U Major 11,Valley Forge Minutemen,?seasonid=28&leaguetypeid=2&leagueid=243&teamid=2801
2021,28,242,10U Minor 12,CT Jr. Whalers,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2779
2021,28,242,10U Minor 12,Long Island Royals,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2780
2021,28,242,10U Minor 12,Mercer Chiefs,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2781
2021,28,242,10U Minor 12,New Jersey Colonials,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2782
2021,28,242,10U Minor 12,North Jersey Avalanche,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2783
2021,28,242,10U Minor 12,Philadelphia Junior Flyers,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2784
2021,28,242,10U Minor 12,Philadelphia Little Flyers,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2785
2021,28,242,10U Minor 12,Valley Forge Minutemen,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2786
2021,28,242,10U Minor 12,WB/Scranton Jr. Knights,?seasonid=28&leaguetypeid=2&leagueid=242&teamid=2787
2021,28,245,12U Major 09,CT Jr. Whalers National,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2821
2021,28,245,12U Major 09,Elite Hockey American,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2816
2021,28,245,12U Major 09,Long Island Royals National,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2823
2021,28,245,12U Major 09,New Jersey Colonials National,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2824
2021,28,245,12U Major 09,New Jersey Devils Youth American,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2817
2021,28,245,12U Major 09,New Jersey Jr. Titans National,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2822
2021,28,245,12U Major 09,New York Saints American,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2819
2021,28,245,12U Major 09,North Jersey Avalanche National,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2825
2021,28,245,12U Major 09,Philadelphia Junior Flyers National,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2826
2021,28,245,12U Major 09,Philadelphia Little Flyers American,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2818
2021,28,245,12U Major 09,Valley Forge Minutemen American,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2820
2021,28,245,12U Major 09,Washington Little Capitals National,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2827
2021,28,245,12U Major 09,WB/Scranton Jr. Knights National,?seasonid=28&leaguetypeid=2&leagueid=245&teamid=2828
2021,28,244,12U Minor 10,CT Jr. Whalers National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2802
2021,28,244,12U Minor 10,Long Island Royals National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2804
2021,28,244,12U Minor 10,Mercer Chiefs National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2805
2021,28,244,12U Minor 10,New Jersey Colonials National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2806
2021,28,244,12U Minor 10,New Jersey Devils Youth National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2807
2021,28,244,12U Minor 10,New Jersey Jr. Titans National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2803
2021,28,244,12U Minor 10,New York Saints National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2812
2021,28,244,12U Minor 10,North Jersey Avalanche National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2808
2021,28,244,12U Minor 10,Palmyra Black Knights National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2809
2021,28,244,12U Minor 10,Philadelphia Junior Flyers National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2810
2021,28,244,12U Minor 10,Philadelphia Little Flyers National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2811
2021,28,244,12U Minor 10,Valley Forge Minutemen National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2813
2021,28,244,12U Minor 10,Washington Little Capitals National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2814
2021,28,244,12U Minor 10,WB/Scranton Jr. Knights National,?seasonid=28&leaguetypeid=2&leagueid=244&teamid=2815
2021,28,247,14U Major 07,CT Chiefs National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2849
2021,28,247,14U Major 07,CT Jr. Whalers National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2850
2021,28,247,14U Major 07,Elite Hockey National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2851
2021,28,247,14U Major 07,Long Island Royals American,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2845
2021,28,247,14U Major 07,Mercer Chiefs National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2852
2021,28,247,14U Major 07,New Jersey Colonials American,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2846
2021,28,247,14U Major 07,New Jersey Devils Youth National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2859
2021,28,247,14U Major 07,New Jersey Jr. Titans American,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2844
2021,28,247,14U Major 07,New York Saints National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2856
2021,28,247,14U Major 07,North Jersey Avalanche National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2853
2021,28,247,14U Major 07,Palmyra Black Knights American,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2847
2021,28,247,14U Major 07,Philadelphia Flyers Elite National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2854
2021,28,247,14U Major 07,Philadelphia Junior Flyers National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2855
2021,28,247,14U Major 07,Philadelphia Little Flyers American,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2848
2021,28,247,14U Major 07,Valley Forge Minutemen National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2857
2021,28,247,14U Major 07,Washington Little Capitals National,?seasonid=28&leaguetypeid=2&leagueid=247&teamid=2858
2021,28,246,14U Minor 08,CT Jr. Whalers American,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2829
2021,28,246,14U Minor 08,Elite Hockey National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2835
2021,28,246,14U Minor 08,Long Island Royals National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2836
2021,28,246,14U Minor 08,Mercer Chiefs National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2837
2021,28,246,14U Minor 08,New Jersey Colonials National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2838
2021,28,246,14U Minor 08,New Jersey Devils Youth American,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2831
2021,28,246,14U Minor 08,New Jersey Jr. Titans American,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2909
2021,28,246,14U Minor 08,New York Saints American,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2834
2021,28,246,14U Minor 08,North Jersey Avalanche National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2839
2021,28,246,14U Minor 08,Palmyra Black Knights American,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2832
2021,28,246,14U Minor 08,Philadelphia Flyers Elite National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2840
2021,28,246,14U Minor 08,Philadelphia Junior Flyers American,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2833
2021,28,246,14U Minor 08,Valley Forge Minutemen National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2841
2021,28,246,14U Minor 08,Washington Little Capitals National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2842
2021,28,246,14U Minor 08,WB/Scranton Jr. Knights National,?seasonid=28&leaguetypeid=2&leagueid=246&teamid=2843
2021,28,248,15 Pure 06,CT Chiefs National-Elite,?seasonid=28&leaguetypeid=2&leagueid=248&teamid=2860
2021,28,248,15 Pure 06,Long Island Royals National-Elite,?seasonid=28&leaguetypeid=2&leagueid=248&teamid=2861
2021,28,248,15 Pure 06,Mercer Chiefs National-Premier,?seasonid=28&leaguetypeid=2&leagueid=248&teamid=2867
