season_year,seasonid,leagueid,league_name,team_name,team_params
2013,20,157,Bantam Minor,New Jersey Colonials,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1660
2013,20,157,Bantam Minor,New Jersey Devils Youth,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1661
2013,20,157,Bantam Minor,New Jersey Rockets,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1663
2013,20,157,Bantam Minor,North Jersey Avalanche,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1664
2013,20,157,Bantam Minor,Philadelphia Junior Flyers,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1665
2013,20,157,Bantam Minor,Philadelphia Little Flyers,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1666
2013,20,157,Bantam Minor,Team Comcast,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1667
2013,20,157,Bantam Minor,Team Maryland,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1668
2013,20,157,Bantam Minor,Valley Forge Minutemen,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1669
2013,20,157,Bantam Minor,Washington Little Capitals,?seasonid=20&leaguetypeid=2&leagueid=157&teamid=1670
2013,20,155,Midget 16 - American,CT Wolfpack,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1630
2013,20,155,Midget 16 - American,Long Island Royals,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1632
2013,20,155,Midget 16 - American,New Jersey Colonials,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1633
2013,20,155,Midget 16 - American,New Jersey Devils Youth,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1634
2013,20,155,Midget 16 - American,New Jersey Jr. Titans,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1631
2013,20,155,Midget 16 - American,New York Saints,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1638
2013,20,155,Midget 16 - American,North Jersey Avalanche,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1635
2013,20,155,Midget 16 - American,Philadelphia Junior Flyers,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1636
2013,20,155,Midget 16 - American,Philadelphia Little Flyers,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1637
2013,20,155,Midget 16 - American,Team Comcast,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1639
2013,20,155,Midget 16 - American,Valley Forge Minutemen,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1640
2013,20,155,Midget 16 - American,WB/Scranton Jr. Knights,?seasonid=20&leaguetypeid=2&leagueid=155&teamid=1641
2013,20,154,Midget 16 - National,Long Island Gulls,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1617
2013,20,154,Midget 16 - National,Long Island Royals,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1618
2013,20,154,Midget 16 - National,New Jersey Colonials,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1619
2013,20,154,Midget 16 - National,New Jersey Devils Youth,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1620
2013,20,154,Midget 16 - National,New Jersey Jr. Titans,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1616
2013,20,154,Midget 16 - National,New Jersey Rockets,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1621
2013,20,154,Midget 16 - National,North Jersey Avalanche,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1622
2013,20,154,Midget 16 - National,Philadelphia Junior Flyers,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1623
2013,20,154,Midget 16 - National,Philadelphia Little Flyers,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1624
2013,20,154,Midget 16 - National,Team Comcast,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1625
2013,20,154,Midget 16 - National,Team Maryland,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1626
2013,20,154,Midget 16 - National,Valley Forge Minutemen,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1627
2013,20,154,Midget 16 - National,Washington Little Capitals,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1628
2013,20,154,Midget 16 - National,WB/Scranton Jr. Knights,?seasonid=20&leaguetypeid=2&leagueid=154&teamid=1629
2013,20,153,Midget 18,New Jersey Jr. Titans,?seasonid=20&leaguetypeid=2&leagueid=153&teamid=1609
2013,20,153,Midget 18,New Jersey Rockets,?seasonid=20&leaguetypeid=2&leagueid=153&teamid=1610
2013,20,153,Midget 18,Philadelphia Junior Flyers,?seasonid=20&leaguetypeid=2&leagueid=153&teamid=1611
2013,20,153,Midget 18,Team Comcast,?seasonid=20&leaguetypeid=2&leagueid=153&teamid=1612
2013,20,153,Midget 18,Team Maryland,?seasonid=20&leaguetypeid=2&leagueid=153&teamid=1613
2013,20,153,Midget 18,Valley Forge Minutemen,?seasonid=20&leaguetypeid=2&leagueid=153&teamid=1614
2013,20,153,Midget 18,WB/Scranton Jr. Knights,?seasonid=20&leaguetypeid=2&leagueid=153&teamid=1615
2013,20,158,Pee Wee Major,CT Wolfpack,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1672
2013,20,158,Pee Wee Major,Long Island Gulls,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1673
2013,20,158,Pee Wee Major,Long Island Royals,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1674
2013,20,158,Pee Wee Major,Mercer Chiefs,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1675
2013,20,158,Pee Wee Major,New Jersey Colonials,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1676
2013,20,158,Pee Wee Major,New Jersey Devils Youth,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1677
2013,20,158,Pee Wee Major,North Jersey Avalanche,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1678
2013,20,158,Pee Wee Major,Philadelphia Junior Flyers,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1679
2013,20,158,Pee Wee Major,Team Comcast,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1680
2013,20,158,Pee Wee Major,Team Maryland,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1681
2013,20,158,Pee Wee Major,Valley Forge Minutemen,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1682
2013,20,158,Pee Wee Major,Washington Little Capitals,?seasonid=20&leaguetypeid=2&leagueid=158&teamid=1683
2013,20,159,Pee Wee Minor,Long Island Gulls,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1685
2013,20,159,Pee Wee Minor,Long Island Royals,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1686
2013,20,159,Pee Wee Minor,New Jersey Colonials,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1687
2013,20,159,Pee Wee Minor,New Jersey Rockets,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1688
2013,20,159,Pee Wee Minor,North Jersey Avalanche,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1689
2013,20,159,Pee Wee Minor,Philadelphia Junior Flyers,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1690
2013,20,159,Pee Wee Minor,Philadelphia Little Flyers,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1691
2013,20,159,Pee Wee Minor,Team Comcast,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1692
2013,20,159,Pee Wee Minor,Team Maryland,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1693
2013,20,159,Pee Wee Minor,Washington Little Capitals,?seasonid=20&leaguetypeid=2&leagueid=159&teamid=1694
2013,20,160,Squirt Major,CT Wolfpack,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1695
2013,20,160,Squirt Major,Long Island Gulls,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1696
2013,20,160,Squirt Major,Long Island Royals,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1697
2013,20,160,Squirt Major,Mercer Chiefs,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1698
2013,20,160,Squirt Major,New Jersey Colonials,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1699
2013,20,160,Squirt Major,New Jersey Devils Youth,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1700
2013,20,160,Squirt Major,New Jersey Rockets,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1701
2013,20,160,Squirt Major,North Jersey Avalanche,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1702
2013,20,160,Squirt Major,Philadelphia Junior Flyers,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1703
2013,20,160,Squirt Major,Philadelphia Little Flyers,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1713
2013,20,160,Squirt Major,Team Comcast,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1705
2013,20,160,Squirt Major,Valley Forge Minutemen,?seasonid=20&leaguetypeid=2&leagueid=160&teamid=1706
2013,20,161,Squirt Minor,Long Island Gulls,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1707
2013,20,161,Squirt Minor,Long Island Royals,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1708
2013,20,161,Squirt Minor,Mercer Chiefs,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1709
2013,20,161,Squirt Minor,New Jersey Colonials,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1710
2013,20,161,Squirt Minor,New Jersey Rockets,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1716
2013,20,161,Squirt Minor,North Jersey Avalanche,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1711
2013,20,161,Squirt Minor,Philadelphia Junior Flyers,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1712
2013,20,161,Squirt Minor,Philadelphia Little Flyers,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1717
2013,20,161,Squirt Minor,Team Comcast,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1714
2013,20,161,Squirt Minor,Valley Forge Minutemen,?seasonid=20&leaguetypeid=2&leagueid=161&teamid=1715
