season_year,seasonid,leagueid,league_name,team_name,team_params
2014,21,166,14U Bantam Major,New Jersey Colonials,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1822
2014,21,166,14U Bantam Major,New Jersey Devils Youth,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1816
2014,21,166,14U Bantam Major,New Jersey Jr. Titans,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1815
2014,21,166,14U Bantam Major,New Jersey Rockets,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1823
2014,21,166,14U Bantam Major,North Jersey Avalanche,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1824
2014,21,166,14U Bantam Major,Philadelphia Little Flyers,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1825
2014,21,166,14U Bantam Major,Team Comcast,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1826
2014,21,166,14U Bantam Major,Team Maryland,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1817
2014,21,166,14U Bantam Major,Washington Little Capitals,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1818
2014,21,166,14U Bantam Major,WB/Scranton Jr. Knights,?seasonid=21&leaguetypeid=2&leagueid=166&teamid=1819
2014,21,167,14U Bantam Minor,CT RoughRiders,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1796
2014,21,167,14U Bantam Minor,CT Wolfpack,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1806
2014,21,167,14U Bantam Minor,Lehigh Valley Phantoms,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1799
2014,21,167,14U Bantam Minor,Long Island Gulls,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1798
2014,21,167,14U Bantam Minor,Long Island Royals,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1807
2014,21,167,14U Bantam Minor,Mercer Chiefs,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1808
2014,21,167,14U Bantam Minor,New Jersey Colonials,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1809
2014,21,167,14U Bantam Minor,New Jersey Devils Youth,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1810
2014,21,167,14U Bantam Minor,New Jersey Jr. Titans,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1797
2014,21,167,14U Bantam Minor,New Jersey Rockets,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1800
2014,21,167,14U Bantam Minor,North Jersey Avalanche,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1801
2014,21,167,14U Bantam Minor,Philadelphia Junior Flyers,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1811
2014,21,167,14U Bantam Minor,Team Comcast,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1812
2014,21,167,14U Bantam Minor,Team Maryland,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1813
2014,21,167,14U Bantam Minor,Valley Forge Minutemen,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1802
2014,21,167,14U Bantam Minor,Washington Little Capitals,?seasonid=21&leaguetypeid=2&leagueid=167&teamid=1805
2014,21,165,16U American,CT RoughRiders,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1828
2014,21,165,16U American,CT Wolfpack,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1827
2014,21,165,16U American,Mercer Chiefs,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1831
2014,21,165,16U American,New Jersey Colonials,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1832
2014,21,165,16U American,New Jersey Devils Youth,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1833
2014,21,165,16U American,New Jersey Jr. Titans,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1829
2014,21,165,16U American,New Jersey Rockets,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1834
2014,21,165,16U American,New York Saints,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1838
2014,21,165,16U American,North Jersey Avalanche,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1835
2014,21,165,16U American,Philadelphia Junior Flyers,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1836
2014,21,165,16U American,Philadelphia Little Flyers,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1837
2014,21,165,16U American,Team Comcast,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1839
2014,21,165,16U American,Team Maryland,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1840
2014,21,165,16U American,Valley Forge Minutemen,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1841
2014,21,165,16U American,Washington Little Capitals,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1842
2014,21,165,16U American,WB/Scranton Jr. Knights,?seasonid=21&leaguetypeid=2&leagueid=165&teamid=1843
2014,21,164,16U National,CT RoughRiders,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1845
2014,21,164,16U National,CT Wolfpack,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1844
2014,21,164,16U National,Long Island Gulls,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1847
2014,21,164,16U National,Long Island Royals,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1848
2014,21,164,16U National,Mercer Chiefs,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1849
2014,21,164,16U National,New Jersey Devils Youth,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1850
2014,21,164,16U National,New Jersey Jr. Titans,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1846
2014,21,164,16U National,New Jersey Rockets,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1851
2014,21,164,16U National,New York Saints,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1855
2014,21,164,16U National,North Jersey Avalanche,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1852
2014,21,164,16U National,Philadelphia Junior Flyers,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1853
2014,21,164,16U National,Philadelphia Little Flyers,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1854
2014,21,164,16U National,Team Comcast,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1856
2014,21,164,16U National,Valley Forge Minutemen,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1857
2014,21,164,16U National,Washington Little Capitals,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1858
2014,21,164,16U National,WB/Scranton Jr. Knights,?seasonid=21&leaguetypeid=2&leagueid=164&teamid=1859
2014,21,163,18U,CT RoughRiders,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1861
2014,21,163,18U,CT Wolfpack,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1860
2014,21,163,18U,New Jersey Colonials,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1863
2014,21,163,18U,New Jersey Jr. Titans,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1862
2014,21,163,18U,New Jersey Rockets,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1864
2014,21,163,18U,North Jersey Avalanche,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1865
2014,21,163,18U,Philadelphia Junior Flyers,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1866
2014,21,163,18U,Team Comcast,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1869
2014,21,163,18U,Valley Forge Minutemen,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1894
2014,21,163,18U,WB/Scranton Jr. Knights,?seasonid=21&leaguetypeid=2&leagueid=163&teamid=1870
