season_year,seasonid,leagueid,league_name,team_name,team_params
2010,16,113,Bantam Major,CT Wolfpack,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1180
2010,16,113,Bantam Major,Long Island Gulls,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1182
2010,16,113,Bantam Major,Long Island Royals,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1183
2010,16,113,Bantam Major,Mercer Chiefs,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1185
2010,16,113,Bantam Major,Mid Fairfield Youth Hockey,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1184
2010,16,113,Bantam Major,New Jersey Colonials,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1186
2010,16,113,Bantam Major,New Jersey Devils Youth,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1187
2010,16,113,Bantam Major,New Jersey Jr. Titans,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1181
2010,16,113,Bantam Major,New Jersey Rockets,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1188
2010,16,113,Bantam Major,North Jersey Avalanche,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1189
2010,16,113,Bantam Major,Philadelphia Junior Flyers,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1190
2010,16,113,Bantam Major,Philadelphia Little Flyers,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1191
2010,16,113,Bantam Major,Team Comcast,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1192
2010,16,113,Bantam Major,Team Maryland,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1193
2010,16,113,Bantam Major,Valley Forge Minutemen,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1194
2010,16,113,Bantam Major,Washington Little Capitals,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1195
2010,16,113,Bantam Major,WB/Scranton Jr. Knights,?seasonid=16&leaguetypeid=2&leagueid=113&teamid=1196
2010,16,112,Bantam Minor,CT Wolfpack,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1163
2010,16,112,Bantam Minor,Long Island Gulls,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1166
2010,16,112,Bantam Minor,Long Island Royals,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1167
2010,16,112,Bantam Minor,Mid Fairfield Youth Hockey,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1168
2010,16,112,Bantam Minor,New Jersey Colonials,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1169
2010,16,112,Bantam Minor,New Jersey Devils Youth,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1170
2010,16,112,Bantam Minor,New Jersey Jr. Titans,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1165
2010,16,112,Bantam Minor,New Jersey Rockets,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1171
2010,16,112,Bantam Minor,North Jersey Avalanche,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1172
2010,16,112,Bantam Minor,Philadelphia Junior Flyers,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1173
2010,16,112,Bantam Minor,Philadelphia Little Flyers,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1174
2010,16,112,Bantam Minor,Suffolk P.A.L. Hockey,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1175
2010,16,112,Bantam Minor,Team Comcast,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1176
2010,16,112,Bantam Minor,Team Maryland,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1177
2010,16,112,Bantam Minor,Washington Jr. Nationals,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1164
2010,16,112,Bantam Minor,Washington Little Capitals,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1178
2010,16,112,Bantam Minor,WB/Scranton Jr. Knights,?seasonid=16&leaguetypeid=2&leagueid=112&teamid=1179
2010,16,114,Midget 16 - American,CT Wolfpack,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1197
2010,16,114,Midget 16 - American,Long Island Gulls,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1200
2010,16,114,Midget 16 - American,Long Island Royals,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1201
2010,16,114,Midget 16 - American,New Jersey Colonials,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1202
2010,16,114,Midget 16 - American,New Jersey Jr. Titans,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1199
2010,16,114,Midget 16 - American,New York Saints,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1206
2010,16,114,Midget 16 - American,North Jersey Avalanche,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1203
2010,16,114,Midget 16 - American,Philadelphia Junior Flyers,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1204
2010,16,114,Midget 16 - American,Philadelphia Little Flyers,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1205
2010,16,114,Midget 16 - American,Team Comcast,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1207
2010,16,114,Midget 16 - American,Valley Forge Minutemen,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1208
2010,16,114,Midget 16 - American,Washington Jr. Nationals,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1198
2010,16,114,Midget 16 - American,Washington Little Capitals,?seasonid=16&leaguetypeid=2&leagueid=114&teamid=1209
2010,16,115,Midget 16 - National,Long Island Gulls,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1210
2010,16,115,Midget 16 - National,Long Island Royals,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1211
2010,16,115,Midget 16 - National,Mercer Chiefs,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1212
2010,16,115,Midget 16 - National,New Jersey Colonials,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1213
2010,16,115,Midget 16 - National,New Jersey Devils Youth,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1214
2010,16,115,Midget 16 - National,New Jersey Rockets,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1215
2010,16,115,Midget 16 - National,North Jersey Avalanche,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1216
2010,16,115,Midget 16 - National,Philadelphia Junior Flyers,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1217
2010,16,115,Midget 16 - National,Philadelphia Little Flyers,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1218
2010,16,115,Midget 16 - National,Team Comcast,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1219
2010,16,115,Midget 16 - National,Valley Forge Minutemen,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1220
2010,16,115,Midget 16 - National,Washington Little Capitals,?seasonid=16&leaguetypeid=2&leagueid=115&teamid=1221
2010,16,116,Midget 18,New Jersey Devils Youth,?seasonid=16&leaguetypeid=2&leagueid=116&teamid=1223
2010,16,116,Midget 18,New Jersey Jr. Titans,?seasonid=16&leaguetypeid=2&leagueid=116&teamid=1222
2010,16,116,Midget 18,North Jersey Avalanche,?seasonid=16&leaguetypeid=2&leagueid=116&teamid=1224
2010,16,116,Midget 18,Philadelphia Junior Flyers,?seasonid=16&leaguetypeid=2&leagueid=116&teamid=1225
2010,16,116,Midget 18,Team Comcast,?seasonid=16&leaguetypeid=2&leagueid=116&teamid=1226
2010,16,116,Midget 18,Washington Little Capitals,?seasonid=16&leaguetypeid=2&leagueid=116&teamid=1227
2010,16,111,Pee Wee Major,CT Wolfpack,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1149
2010,16,111,Pee Wee Major,Long Island Gulls,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1150
2010,16,111,Pee Wee Major,Long Island Royals,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1151
2010,16,111,Pee Wee Major,Mercer Chiefs,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1153
2010,16,111,Pee Wee Major,Mid Fairfield Youth Hockey,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1152
2010,16,111,Pee Wee Major,New Jersey Colonials,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1154
2010,16,111,Pee Wee Major,New Jersey Devils Youth,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1155
2010,16,111,Pee Wee Major,New Jersey Rockets,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1156
2010,16,111,Pee Wee Major,North Jersey Avalanche,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1157
2010,16,111,Pee Wee Major,Philadelphia Junior Flyers,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1158
2010,16,111,Pee Wee Major,Philadelphia Little Flyers,?seasonid=16&leaguetypeid=2&leagueid=111&teamid=1159
