TEAM_ID,TEAM_NAME,GAME_ID,GAME_DATE,GAME_TIME,LOCATION,HOME_ID,HOME_TEAM,AWAY_ID,AWAY_TEAM,HOME_GOALS,AWAY_GOALS,SEASON_ID,LEAGUE_ID,LEAGUE_NAME,GAME_STATUS,RESULT_STRING,SCORESHEET_LINK,SCORESHEET_PDF_PATH,SCRAPED_AT
1053,CT Chiefs 12U,49962,2025-12-06,11:05:00,Newington Ice Arena Blue Rink,1053,CT Chiefs 12U,10341,NY Dynamo 12U,3,4,131,5,THF,CLOSED,Final/OT,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49962,data/scoresheet/2025/49962.pdf,2026-04-03T02:09:32.855Z
1053,CT Chiefs 12U,49963,2025-12-06,14:20:00,Newington Ice Arena Blue Rink,1053,CT Chiefs 12U,10341,NY Dynamo 12U,3,4,131,5,THF,CLOSED,Final/OT,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49963,data/scoresheet/2025/49963.pdf,2026-04-03T02:09:32.932Z
1053,CT Chiefs 12U,49901,2025-12-13,11:30:00,City Ice Pavilion Rink 1,10350,NYC Hockey Club 12U,1053,CT Chiefs 12U,5,4,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49901,data/scoresheet/2025/49901.pdf,2026-04-03T02:09:33.653Z
1053,CT Chiefs 12U,49902,2025-12-13,14:30:00,City Ice Pavilion Rink 1,10350,NYC Hockey Club 12U,1053,CT Chiefs 12U,5,2,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49902,data/scoresheet/2025/49902.pdf,2026-04-03T02:09:34.270Z
1053,CT Chiefs 12U,50439,2025-12-20,14:40:00,Pennsauken Skate Zone Phantoms Rink,10282,Flyers Elite 12U,1053,CT Chiefs 12U,5,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50439,data/scoresheet/2025/50439.pdf,2026-04-03T02:09:34.434Z
1053,CT Chiefs 12U,50440,2025-12-20,17:50:00,Pennsauken Skate Zone Flyers Rink,10282,Flyers Elite 12U,1053,CT Chiefs 12U,4,8,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50440,data/scoresheet/2025/50440.pdf,2026-04-03T02:09:34.663Z
1053,CT Chiefs 12U,43151,2025-12-21,10:10:00,Jersey Shore Arena Blue Rink,10295,Jersey Shore Lightning 12U,1053,CT Chiefs 12U,1,7,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=43151,data/scoresheet/2025/43151.pdf,2026-04-03T02:09:34.781Z
1053,CT Chiefs 12U,43152,2025-12-21,13:50:00,Jersey Shore Arena Red Rink,10295,Jersey Shore Lightning 12U,1053,CT Chiefs 12U,2,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=43152,data/scoresheet/2025/43152.pdf,2026-04-03T02:09:34.910Z
1053,CT Chiefs 12U,49964,2026-01-11,11:25:00,Newington Ice Arena Blue Rink,1053,CT Chiefs 12U,10331,NY Arrows 12U,0,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49964,data/scoresheet/2025/49964.pdf,2026-04-03T02:09:35.136Z
1053,CT Chiefs 12U,49965,2026-01-11,16:10:00,Newington Ice Arena Blue Rink,1053,CT Chiefs 12U,10331,NY Arrows 12U,1,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49965,data/scoresheet/2025/49965.pdf,2026-04-03T02:09:35.380Z
