season_year,seasonid,leagueid,league_name,team_name,team_params
2025,33,282,13 Pure 12,Elite Hockey Elite,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3312
2025,33,282,13 Pure 12,Long Island Gulls Premier,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3315
2025,33,282,13 Pure 12,Long Island Royals Premier,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3316
2025,33,282,13 Pure 12,New Jersey Colonials Premier,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3317
2025,33,282,13 Pure 12,New Jersey Devils Youth Elite,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3313
2025,33,282,13 Pure 12,North Jersey Avalanche Premier,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3318
2025,33,282,13 Pure 12,Philadelphia Hockey Club Premier,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3319
2025,33,282,13 Pure 12,Philadelphia Junior Flyers Premier,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3320
2025,33,282,13 Pure 12,Philadelphia Little Flyers Premier,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3321
2025,33,282,13 Pure 12,Valley Forge Minutemen Elite,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3314
2025,33,282,13 Pure 12,Washington Little Capitals Premier,?seasonid=33&leaguetypeid=2&leagueid=282&teamid=3322
2025,33,283,14U Major 11,Elite Hockey Elite,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3323
2025,33,283,14U Major 11,Long Island Gulls Elite,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3324
2025,33,283,14U Major 11,Long Island Royals Premier,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3328
2025,33,283,14U Major 11,New Jersey Colonials Premier,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3329
2025,33,283,14U Major 11,New Jersey Devils Youth Elite,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3325
2025,33,283,14U Major 11,North Jersey Avalanche Premier,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3330
2025,33,283,14U Major 11,Philadelphia Hockey Club Premier,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3331
2025,33,283,14U Major 11,Philadelphia Junior Flyers Premier,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3332
2025,33,283,14U Major 11,Philadelphia Little Flyers Elite,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3326
2025,33,283,14U Major 11,Washington Little Capitals Elite,?seasonid=33&leaguetypeid=2&leagueid=283&teamid=3327
2025,33,284,15 Pure,Danbury Hat Tricks Elite,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3333
2025,33,284,15 Pure,Long Island Gulls Elite,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3334
2025,33,284,15 Pure,Long Island Royals Elite,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3335
2025,33,284,15 Pure,New Jersey Colonials Premier,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3340
2025,33,284,15 Pure,New Jersey Devils Youth Elite,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3336
2025,33,284,15 Pure,North Jersey Avalanche Premier,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3341
2025,33,284,15 Pure,Philadelphia Hockey Club Premier,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3342
2025,33,284,15 Pure,Philadelphia Junior Flyers Premier,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3343
2025,33,284,15 Pure,Philadelphia Little Flyers Elite,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3337
2025,33,284,15 Pure,Valley Forge Minutemen Elite,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3338
2025,33,284,15 Pure,Washington Little Capitals Elite,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3339
2025,33,284,15 Pure,WB/Scranton Jr. Knights Premier,?seasonid=33&leaguetypeid=2&leagueid=284&teamid=3344
2025,33,285,16U 08/09,Danbury Hat Tricks Elite,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3352
2025,33,285,16U 08/09,Elite Hockey Elite,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3353
2025,33,285,16U 08/09,Long Island Gulls National,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3345
2025,33,285,16U 08/09,Long Island Royals National,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3346
2025,33,285,16U 08/09,New Jersey Colonials National,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3347
2025,33,285,16U 08/09,New Jersey Devils Youth National,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3348
2025,33,285,16U 08/09,New Jersey Jr. Titans National,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3349
2025,33,285,16U 08/09,New Jersey Jr. Titans Premier,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3356
2025,33,285,16U 08/09,North Jersey Avalanche Premier,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3357
2025,33,285,16U 08/09,Philadelphia Hockey Club Premier,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3358
2025,33,285,16U 08/09,Philadelphia Junior Flyers Premier,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3359
2025,33,285,16U 08/09,Philadelphia Little Flyers Elite,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3354
2025,33,285,16U 08/09,Valley Forge Minutemen National,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3350
2025,33,285,16U 08/09,Washington Little Capitals Elite,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3355
2025,33,285,16U 08/09,WB/Scranton Jr. Knights National,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3351
2025,33,285,16U 08/09,WB/Scranton Jr. Knights Premier,?seasonid=33&leaguetypeid=2&leagueid=285&teamid=3360
2025,33,286,18U 07/08,Danbury Hat Tricks Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3365
2025,33,286,18U 07/08,Elite Hockey Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3366
2025,33,286,18U 07/08,Long Island Gulls Elite,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3361
2025,33,286,18U 07/08,Long Island Royals Elite,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3362
2025,33,286,18U 07/08,New Jersey Colonials Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3367
2025,33,286,18U 07/08,New Jersey Devils Youth Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3368
2025,33,286,18U 07/08,New Jersey Jr. Titans Elite,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3363
2025,33,286,18U 07/08,New Jersey Jr. Titans Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3369
2025,33,286,18U 07/08,North Jersey Avalanche Elite,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3364
2025,33,286,18U 07/08,North Jersey Avalanche Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3370
2025,33,286,18U 07/08,Philadelphia Hockey Club Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3371
2025,33,286,18U 07/08,Philadelphia Junior Flyers Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3372
2025,33,286,18U 07/08,Philadelphia Little Flyers Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3373
2025,33,286,18U 07/08,Washington Little Capitals Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3374
2025,33,286,18U 07/08,WB/Scranton Jr. Knights Premier,?seasonid=33&leaguetypeid=2&leagueid=286&teamid=3375
