season_year,seasonid,leagueid,league_name,team_name,team_params
2016,23,194,16U - 00/01,Philadelphia Junior Flyers American,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2142
2016,23,194,16U - 00/01,Philadelphia Junior Flyers Premier,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2157
2016,23,194,16U - 00/01,Philadelphia Little Flyers American,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2143
2016,23,194,16U - 00/01,Team Maryland Elite,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2150
2016,23,194,16U - 00/01,Valley Forge Minutemen American,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2146
2016,23,194,16U - 00/01,Valley Forge Minutemen Elite,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2151
2016,23,194,16U - 00/01,Virtua Hockey American,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2145
2016,23,194,16U - 00/01,Virtua Hockey Premier,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2158
2016,23,194,16U - 00/01,Washington Little Capitals Elite,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2152
2016,23,194,16U - 00/01,WB/Scranton Jr. Knights Elite,?seasonid=23&leaguetypeid=2&leagueid=194&teamid=2153
2016,23,195,18U - 98/99,Elite Hockey Elite,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2167
2016,23,195,18U - 98/99,Long Island Royals American,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2160
2016,23,195,18U - 98/99,Mercer Chiefs American,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2161
2016,23,195,18U - 98/99,New Jersey Colonials Elite,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2176
2016,23,195,18U - 98/99,New Jersey Devils Youth Elite,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2169
2016,23,195,18U - 98/99,New Jersey Jr. Titans American,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2159
2016,23,195,18U - 98/99,New Jersey Jr. Titans Premier,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2172
2016,23,195,18U - 98/99,New York Saints American,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2164
2016,23,195,18U - 98/99,North Jersey Avalanche American,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2162
2016,23,195,18U - 98/99,North Jersey Avalanche Premier,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2173
2016,23,195,18U - 98/99,Philadelphia Junior Flyers Premier,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2174
2016,23,195,18U - 98/99,Philadelphia Little Flyers American,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2163
2016,23,195,18U - 98/99,Team Maryland American,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2165
2016,23,195,18U - 98/99,Valley Forge Minutemen American,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2166
2016,23,195,18U - 98/99,Valley Forge Minutemen Elite,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2170
2016,23,195,18U - 98/99,Virtua Hockey Premier,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2175
2016,23,195,18U - 98/99,Washington Little Capitals Elite,?seasonid=23&leaguetypeid=2&leagueid=195&teamid=2171
