season_year,seasonid,leagueid,league_name,team_name,team_params
2019,26,225,14U Minor 06,Elite Hockey American,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2551
2019,26,225,14U Minor 06,Long Island Gulls National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2557
2019,26,225,14U Minor 06,Long Island Royals National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2558
2019,26,225,14U Minor 06,Mercer Chiefs American,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2553
2019,26,225,14U Minor 06,New Jersey Colonials National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2559
2019,26,225,14U Minor 06,New Jersey Devils Youth American,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2554
2019,26,225,14U Minor 06,New Jersey Jr. Titans American,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2552
2019,26,225,14U Minor 06,New York Saints National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2562
2019,26,225,14U Minor 06,North Jersey Avalanche National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2560
2019,26,225,14U Minor 06,Philadelphia Junior Flyers National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2561
2019,26,225,14U Minor 06,Philadelphia Little Flyers American,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2555
2019,26,225,14U Minor 06,Team Maryland National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2563
2019,26,225,14U Minor 06,Valley Forge Minutemen National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2564
2019,26,225,14U Minor 06,Virtua Hockey National,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2565
2019,26,225,14U Minor 06,Washington Little Capitals American,?seasonid=26&leaguetypeid=2&leagueid=225&teamid=2556
2019,26,227,15 Pure 04,CT Chiefs National-Elite,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2580
2019,26,227,15 Pure 04,CT Jr. Whalers National-Elite,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2581
2019,26,227,15 Pure 04,Long Island Gulls National-Premier,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2586
2019,26,227,15 Pure 04,Long Island Royals National-Premier,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2587
2019,26,227,15 Pure 04,Mercer Chiefs National-Elite,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2582
2019,26,227,15 Pure 04,New Jersey Devils Youth National-Elite,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2583
2019,26,227,15 Pure 04,New Jersey Jr. Titans National-Premier,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2585
2019,26,227,15 Pure 04,New York Saints National-Elite,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2584
2019,26,227,15 Pure 04,North Jersey Avalanche National-Premier,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2588
2019,26,227,15 Pure 04,Philadelphia Junior Flyers National-Premier,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2589
2019,26,227,15 Pure 04,Team Maryland National,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2590
2019,26,227,15 Pure 04,Valley Forge Minutemen National-Premier,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2591
2019,26,227,15 Pure 04,Virtua Hockey National-Premier,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2592
2019,26,227,15 Pure 04,Washington Little Capitals National-Premier,?seasonid=26&leaguetypeid=2&leagueid=227&teamid=2593
2019,26,228,16U 03/04,CT Chiefs National-Elite,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2603
2019,26,228,16U 03/04,Elite Hockey American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2594
2019,26,228,16U 03/04,Elite Hockey National-Premier,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2608
2019,26,228,16U 03/04,Long Island Gulls National,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2610
2019,26,228,16U 03/04,Long Island Royals American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2596
2019,26,228,16U 03/04,Mercer Chiefs American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2597
2019,26,228,16U 03/04,Mercer Chiefs National,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2604
2019,26,228,16U 03/04,New Jersey Colonials American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2598
2019,26,228,16U 03/04,New Jersey Colonials National-Elite,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2605
2019,26,228,16U 03/04,New Jersey Devils Youth American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2599
2019,26,228,16U 03/04,New Jersey Devils Youth National-Premier,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2611
2019,26,228,16U 03/04,New Jersey Jr. Titans American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2595
2019,26,228,16U 03/04,New Jersey Jr. Titans National-Premier,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2609
2019,26,228,16U 03/04,New York Saints American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2602
2019,26,228,16U 03/04,North Jersey Avalanche American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2600
2019,26,228,16U 03/04,North Jersey Avalanche National-Premier,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2635
2019,26,228,16U 03/04,Philadelphia Junior Flyers National-Premier,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2613
2019,26,228,16U 03/04,Philadelphia Little Flyers American,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2601
2019,26,228,16U 03/04,Philadelphia Little Flyers National-Elite,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2606
2019,26,228,16U 03/04,Team Maryland National,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2614
2019,26,228,16U 03/04,Valley Forge Minutemen National-Premier,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2615
2019,26,228,16U 03/04,Washington Little Capitals National-Elite,?seasonid=26&leaguetypeid=2&leagueid=228&teamid=2607
2019,26,229,18U 02/01,CT Chiefs National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2616
2019,26,229,18U 02/01,Elite Hockey National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2625
2019,26,229,18U 02/01,Long Island Royals National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2618
2019,26,229,18U 02/01,Long Island Royals National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2627
2019,26,229,18U 02/01,Mercer Chiefs National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2619
2019,26,229,18U 02/01,Mercer Chiefs National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2628
2019,26,229,18U 02/01,New Jersey Colonials National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2620
2019,26,229,18U 02/01,New Jersey Jr. Titans National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2617
2019,26,229,18U 02/01,New Jersey Jr. Titans National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2626
2019,26,229,18U 02/01,New York Saints National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2623
2019,26,229,18U 02/01,North Jersey Avalanche National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2621
2019,26,229,18U 02/01,North Jersey Avalanche National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2629
2019,26,229,18U 02/01,Philadelphia Junior Flyers National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2630
2019,26,229,18U 02/01,Philadelphia Little Flyers National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2634
2019,26,229,18U 02/01,Team Maryland National-Elite,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2624
2019,26,229,18U 02/01,Team Maryland National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2631
2019,26,229,18U 02/01,Virtua Hockey National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2632
2019,26,229,18U 02/01,Washington Little Capitals National-Premier,?seasonid=26&leaguetypeid=2&leagueid=229&teamid=2633
